"item_id","week","profit"
19,10,10739.9042384442
42,30,20396.5263818368
25,18,535.487931010864
21,8,14144.9655999654
81,7,0
149,29,4485.23543662765
29,23,1814.09109719032
196,45,0
183,36,5468.5597003412
143,20,0
120,22,0
90,22,0
80,38,610.413444598531
157,11,3352.98658455166
52,7,1169.83946192288
129,41,3075.47814365041
163,12,1069.94364621073
142,2,2361.49140989931
113,35,10582.7323807531
194,10,1946.33567208143
21,25,12410.8768914167
180,45,5397.22715687193
170,9,0
192,31,4923.54401150801
179,25,1576.6289446013
141,12,3401.62554064304
154,2,4071.78130111241
142,38,7834.26599834733
82,3,0
90,38,0
112,13,2103.61010700592
77,37,1877.33213276192
16,28,10767.5340182459
25,4,2544.02697765525
49,12,0
73,1,0
193,34,0
197,1,2727.37660302718
72,47,4397.65041525437
50,45,0
22,16,3750.38882670584
59,38,14546.0780715653
2,47,4986.33176131786
136,34,0
167,49,8866.11196072772
159,47,3978.71988802941
120,6,0
115,51,2726.17933269663
98,23,6928.12705491021
167,44,819.287158863385
127,17,331.719031167666
183,3,3590.43658295233
184,3,0
5,31,13544.9156685814
106,17,3592.19144653729
24,45,10922.4543106257
144,2,0
109,48,10990.5656562691
91,39,16969.7492007788
107,27,0
74,26,10244.4680056469
153,50,5129.94357354807
39,33,5329.24847458447
27,17,17326.4181321194
110,47,7921.65733245061
118,9,896.973703682303
195,17,5717.81800875821
72,8,2443.37818234647
147,40,24929.9078660034
168,17,0
8,22,4523.59834501045
20,47,10568.3759404424
192,13,1253.14421523244
95,51,1120.34154146649
22,39,3422.9063754234
104,9,1546.85183355058
153,51,8650.07649568314
86,30,17978.3862381466
6,2,6542.75564532518
161,30,0
199,5,4112.13747336958
145,42,5487.80142794114
133,47,13060.1804160622
45,3,3910.29189568738
135,24,18964.2411612694
9,52,17665.2449996823
42,35,17340.340157986
105,19,0
168,6,1767.07326281129
190,48,20261.9573249324
141,42,1428.63518198597
169,29,0
67,34,5126.86364547564
156,12,5508.35860861364
78,6,11653.7674883223
131,1,9728.86904795849
63,48,17948.4826806844
24,16,9860.38684091086
20,28,11809.7019055726
107,38,1822.97747309615
193,40,4872.74709369117
172,28,7581.47095447043
5,51,16667.2166284815
72,13,9.13903919557811
19,23,15457.2544083672
4,11,493.15709629171
36,11,558.168314862228
189,44,0
32,15,2493.34778760353
183,49,20681.0449007562
197,48,14777.3221090184
100,5,0
99,35,12119.2342892265
100,25,0
87,2,8588.92788946337
50,21,0
154,17,11823.1914256919
98,18,9472.42229548588
133,7,5501.23044710115
189,17,0
50,38,970.790708058317
82,50,12944.5241501476
101,10,0
122,10,1087.00204611318
188,5,0
69,46,1089.62536711477
170,30,17091.6909983185
159,43,127.05170479013
146,34,10003.7008162452
91,44,5995.74076559801
89,21,8867.29640127517
35,29,13399.6915528863
169,19,0
176,27,1650.19081422292
177,35,8841.99299514604
158,23,0
195,26,3755.66603641844
21,22,7096.04955142169
195,10,1831.48561146781
48,21,497.649079116469
44,28,13263.4222004008
196,28,0
97,11,6937.19768325669
92,42,10295.0553877987
105,5,0
110,16,2080.01847853834
92,25,3318.52729293991
168,29,1583.86581062961
68,13,38.4659439147247
78,29,10518.2282607515
174,50,7907.4883764908
119,17,2460.55299851124
80,22,0
138,8,1872.186745875
128,51,601.448738007988
55,4,0
190,4,3132.85787391641
113,7,5575.97835142143
29,30,776.208673441522
90,12,1120.01481424607
117,11,0
66,17,5239.77369317859
58,47,8461.93959219801
180,48,9852.77706665287
50,15,0
184,45,7170.71542579261
132,14,0
190,44,10480.5054758209
72,3,0
25,44,4756.96711315108
111,48,23993.959734922
58,46,5564.24912925359
89,3,5301.78337746437
34,22,2776.2356532802
44,36,14200.3226067464
94,2,0
180,1,0
71,27,4759.8620554374
121,51,7342.34988897385
170,7,7887.87902519227
117,15,0
154,29,13866.0681187235
90,8,0
32,37,5007.11954574236
100,8,0
129,31,1865.64615984376
174,22,4499.37477984156
199,33,17823.942049893
18,50,3632.54954324998
127,19,0
199,13,5747.16712945336
183,13,6000.16686060584
81,46,0
12,39,2010.44995684357
98,24,10088.4220512216
11,19,10161.3825043808
126,40,0
109,19,4133.64206482974
51,19,0
135,13,4500.30064807446
70,48,12386.7704785579
74,5,10702.2413873217
132,24,140.049952463875
86,48,21420.8136717128
51,49,3261.03689982833
97,30,5992.10136070042
108,5,0
57,34,330.174047549716
31,4,2068.54201796292
189,26,0
53,45,0
54,12,2599.23847918624
36,50,5021.08469374626
192,43,7148.22218188063
15,37,9920.95313920869
102,50,12653.470801086
143,19,0
44,2,7657.71720149975
57,37,2805.0691131742
15,18,11057.5802003779
173,15,1689.8262836999
38,48,19750.747151127
139,38,4206.48459860687
160,15,0
157,32,10668.1025430965
143,18,0
148,1,0
124,2,0
69,1,0
95,26,1138.06372244815
45,23,5973.26691641178
18,28,2526.98695084654
108,37,3709.89103108731
152,3,0
106,26,2150.27520061561
135,12,123.177601881697
27,2,10793.483500628
64,41,3568.47187395387
174,2,1524.40722145183
177,41,10570.7284381827
132,46,1997.98848171513
113,49,13264.3591091372
161,41,2077.99719098316
122,27,442.415139887971
99,16,23877.2134056462
156,3,0
2,33,1296.6294993843
102,47,16121.0127428242
56,43,263.350075275588
182,4,1040.8633944756
10,22,4036.93887809757
68,49,4638.61197295944
59,45,11683.9352897398
145,47,10460.1935998196
162,44,4023.0151438474
167,47,9059.69199549574
23,33,3493.18307178207
27,9,16618.3969181109
45,21,5726.89059144862
37,17,2749.27815182411
116,12,6428.55421486641
87,45,11900.8302536869
36,48,4797.48756468186
9,7,6501.19032081436
144,26,238.799759002976
120,33,0
111,31,17470.6619086185
34,34,3643.99037883216
148,18,1122.25897010933
87,3,4256.53063516905
157,42,4467.46399547941
182,12,8997.00363495026
73,22,0
189,22,0
41,9,8924.96036354963
13,9,4903.84962113372
114,49,19488.9885694739
175,22,3416.37907469194
123,49,8706.08223890874
116,1,0
115,19,549.293668308775
82,21,3409.10117308031
100,31,0
18,15,275.726845966591
114,15,2911.59569853702
86,2,4167.59095404423
127,18,0
144,24,31.4901710174352
178,11,3019.19376990962
39,17,4356.57389926724
51,25,2030.33500900143
199,52,8232.32853606406
131,39,16126.2962747401
62,12,16430.7075783302
198,28,0
102,24,16003.4744781182
76,35,5438.9432213542
193,31,1523.37643446732
35,43,16135.4617587698
13,1,3960.64105971914
180,51,6301.41214388012
74,3,396.628234631694
20,15,4945.92372409182
94,16,0
103,51,5486.57526736777
133,6,0
92,44,10648.9022533489
53,22,0
40,28,3127.92832852589
123,28,0
129,35,2554.8144275377
31,41,16577.939618595
189,37,0
75,8,12358.3068281613
45,44,11353.1430563352
74,33,6288.55937028622
10,41,8123.28334283264
82,8,5728.36897472611
15,9,13176.7749402527
95,36,0
161,10,0
39,43,2957.08570297065
33,29,11196.3053127644
61,16,12386.2457100845
135,19,5666.07596204693
146,18,16055.5531790836
42,46,15380.6229337671
12,29,1487.1583716291
123,33,6999.88981445864
48,18,3200.48515906294
121,17,3249.77772530955
123,19,1261.06301499117
106,52,4919.39424343669
63,37,6729.22454370848
28,10,3404.5136142738
199,6,8368.07351269088
144,18,0
2,45,2038.04158236293
73,30,0
122,21,0
8,45,4411.7357078488
56,3,0
54,8,0
156,43,6315.92485445608
176,26,5186.51303174434
195,48,10792.826624086
49,22,0
117,13,0
109,20,7665.69334992718
139,16,5905.03753725091
3,39,17145.0748088941
195,19,450.687942720914
117,26,0
177,49,11941.3029599708
19,19,7687.35469829305
195,28,0
171,1,3171.29719074913
173,7,1062.84716594821
174,27,1451.64003678385
182,46,6822.31284284273
179,49,2867.93787543677
76,26,8363.43607052242
3,23,15138.6710115347
172,46,10246.2837528907
28,25,2572.34942895662
170,1,7601.39912895459
134,18,4701.92710110615
121,6,0
131,32,18584.1725263312
12,7,0
140,30,2011.05971964068
174,21,386.230806036275
25,16,3234.72012057618
11,23,18894.350381917
3,13,6814.31136370656
12,44,3959.56025672763
17,14,797.9511821874
178,19,3817.10987643396
193,29,1393.54432130995
5,8,14110.6161027302
22,22,4083.71336931752
110,22,3041.35426132264
34,13,3903.25907147459
134,31,3548.72218862242
8,52,7205.26123283746
59,2,8897.06203450023
13,43,8735.36498912532
116,52,13126.8189804301
119,34,1999.30324702665
160,42,1492.99643638472
135,27,6789.85767746753
119,49,4502.89582033407
123,27,1975.55641474287
199,31,18487.5178661888
8,27,2830.07891224409
84,30,7730.16659401562
152,39,0
179,27,0
98,16,2700.21460811113
141,23,2347.77325435369
28,11,1138.13641487082
59,32,21769.3965617008
123,12,0
194,19,6174.89574345016
103,43,4768.03531620476
173,23,2870.43662918434
44,39,10356.8445030881
199,2,8174.10267881634
194,41,8682.17159017767
197,47,10949.7559543644
109,52,11463.9117827832
112,23,4252.57880714053
120,39,0
42,36,22480.7011749358
118,20,7456.42768964991
7,7,17806.6688025922
31,22,11064.148841254
137,17,6269.33055968511
159,42,1490.20542606708
142,36,15082.4198695831
152,20,0
5,6,3599.18819496798
131,5,2404.96887106864
15,4,1871.16122839374
88,40,2929.97134055198
118,2,4449.95797802385
184,19,2157.28388802328
8,1,338.332079486806
126,37,226.657643944604
164,13,0
40,5,0
91,31,15180.5586260847
166,15,0
171,27,1194.3158566529
143,6,0
4,40,4340.88093976922
103,4,0
15,20,4172.58208426498
187,41,15049.7538710271
3,52,8775.78784266615
161,8,1535.54383454201
143,34,0
72,34,5594.43892691917
23,24,4449.4929020375
126,35,0
49,3,0
99,31,20147.1610285753
76,30,8736.00157142317
81,10,0
90,51,0
155,7,4661.97262742171
108,8,2676.44567248881
110,6,6164.69980803829
99,20,3749.35588607231
55,11,0
18,48,6312.89925693363
7,11,9489.62763652858
110,40,4491.5044458898
105,14,0
115,45,2502.58642482937
129,43,3251.04547457749
98,21,588.629615692324
110,51,3250.0775729437
135,48,21746.6069443172
69,25,1329.88091737582
195,49,8725.85999355948
26,10,965.714818791851
28,2,2664.07845094315
153,42,3718.00628849148
35,1,18083.831280168
157,9,3005.14384021964
79,29,3434.99851131081
101,21,1094.25695908104
58,33,1247.54972468873
200,43,3277.92475014236
71,17,9143.99040763106
51,10,0
58,40,4900.86736586548
145,7,4051.93907576516
143,3,0
94,34,0
140,6,0
47,35,4669.33888072655
60,10,111.259071249612
90,50,224.959558051671
188,2,63.321582528623
14,48,22777.9384625425
34,30,6939.44566236088
151,7,5760.32468530094
180,21,1523.38159870176
99,14,12513.9950214464
52,39,7295.89249679561
131,16,16803.425373592
42,8,8584.86315555421
102,27,4135.56075412217
87,24,21420.5569484951
76,23,3288.26785069588
95,45,938.50182155008
133,8,10705.8100524923
124,51,1328.58884053514
68,32,5783.50571836226
15,17,14465.6496972015
183,40,25203.8378832829
135,51,10707.0766182398
162,40,3666.33016700916
30,42,7492.02229698923
32,13,2317.83369737453
186,24,17762.8183990816
159,5,0
77,30,0
60,6,0
131,46,12819.8721065911
29,14,32.1913721665596
181,2,0
106,9,0
21,49,16999.7942310427
192,12,5538.18885830351
159,8,3043.3298775529
128,38,1565.71270116224
177,20,10599.9715384681
89,31,11140.7627236392
31,23,14001.0534984994
134,43,4017.45102994531
6,45,9345.91613551991
96,30,1909.52448599651
155,24,9522.72907631252
24,23,7150.02873260194
175,31,6300.31892498498
57,2,0
81,15,0
152,22,0
198,49,573.937084602743
23,47,4428.49366139165
82,32,9376.79690080267
9,21,8599.07802899255
171,3,0
132,29,0
173,12,3954.01315288967
82,44,11674.2981246214
22,43,8219.58563544905
96,5,0
48,45,3390.00778412434
186,7,8745.83524473384
83,37,11793.1012025857
135,49,17845.5291326863
79,17,7218.15756382571
117,18,0
115,37,1885.00614745873
152,45,0
46,16,1934.16798757919
165,44,13297.7245378969
160,1,0
25,28,3831.52316005021
90,9,0
113,36,16024.6498642918
99,10,11595.5828677675
162,5,2763.55439350586
33,32,15733.9175643202
63,10,6288.22221362328
107,43,499.019462753881
186,14,5822.43570141674
117,25,191.626422784127
40,40,3814.03442556073
172,36,9070.94324202534
140,46,3749.18952068162
168,42,6814.14681099073
116,39,6459.86607554865
49,40,510.960194305391
176,44,7367.85989420093
113,21,8654.9477723697
97,9,6670.51563906066
131,27,5789.85343563701
144,42,1544.84128351717
10,50,6305.65134287724
76,34,9639.04191601988
61,4,10512.1218530046
24,48,16583.1343259379
188,13,0
90,39,0
89,50,9664.9763402576
105,35,0
100,41,207.236279771177
102,23,11676.2478536663
18,17,3233.28980141859
151,15,6558.72672955913
141,8,3038.97901800292
190,46,10726.9555951054
191,40,18389.4341954171
116,36,10477.1739185406
136,12,0
92,36,9283.59069042279
96,1,0
63,50,11882.0506579051
10,46,6015.67824333228
136,11,0
24,8,8814.31789387952
37,12,4134.93280125242
106,42,8567.15644812308
101,36,4321.07239022186
28,24,4700.57231328812
2,12,4432.5706037458
18,32,2770.94984137738
162,20,1293.28279294608
119,48,6218.09221136077
6,15,4589.77400438387
47,22,6326.43195996415
105,50,0
20,22,10583.3015166722
17,43,4724.47303987684
169,18,0
119,47,4336.43372348908
128,20,15.8785303523034
144,21,0
169,46,0
98,6,7641.58842472009
192,18,6900.16424446821
118,40,10565.3897676838
80,14,0
39,38,4005.24105717193
66,26,3460.43425413219
84,29,3488.64787344304
118,22,7601.77796148523
71,46,9611.37037472583
53,49,0
50,18,3040.12230314416
179,40,3815.21883850093
57,35,2550.88935656502
136,17,0
16,35,7587.70728080326
28,34,5518.93748001252
24,17,5653.05989698332
35,4,3757.80290798673
59,17,15221.8252045844
110,30,9419.44653861222
67,5,74.9395222838823
41,38,9828.04396125954
18,47,5085.77715423608
11,33,22191.9104714171
172,2,2771.47630021869
66,10,2021.72437198442
40,22,2469.13235288179
55,25,1350.77965126784
17,24,5245.50132327662
200,49,4073.3553649101
137,15,6019.19750538648
60,52,3783.67915765846
99,23,19149.4539787652
151,19,2101.05942638754
138,51,3978.04129869025
147,16,20115.0299254367
39,41,5772.76430766753
136,50,0
173,27,3256.7503108578
152,16,0
66,21,226.264555003013
95,10,411.075190001759
136,43,0
108,15,384.585456869492
58,22,2753.02147642747
167,48,10811.0319521635
36,37,2247.11273936238
96,7,0
56,46,2610.26697410105
14,42,21465.864256779
195,32,8713.44626092566
178,7,2965.39158311186
44,10,9330.39359425601
189,36,0
126,29,0
92,4,3858.58426267494
171,16,6965.39367037786
128,5,0
137,33,9982.81369959639
128,11,0
133,46,7829.57426587235
167,8,7839.51059588102
172,25,2696.76942898485
192,29,4610.85567205443
2,37,4393.78427550832
123,15,5833.80983144488
77,47,2611.24746454768
159,10,0
146,46,11919.5910949584
97,15,7383.47832151339
3,35,9742.22051462295
197,38,4798.49255843296
15,5,5672.8163831819
72,37,2844.85992716433
6,44,13785.8662329469
172,52,11168.0541989656
121,40,8984.16452458867
43,5,8655.65269339627
180,36,7561.59047090313
9,43,12565.935536225
162,11,2756.91776780466
135,38,12548.3048623172
58,26,3463.40802614002
161,7,0
144,9,0
3,46,15224.5379410321
159,44,0
122,15,0
10,14,3374.25258182904
196,16,0
8,7,817.767906509109
169,5,0
58,23,5813.47137041284
180,4,2662.04750386149
139,2,788.882946538261
40,12,1881.20373898605
63,1,9312.77156728806
107,52,0
83,6,10265.4085383747
152,8,0
91,47,18609.7799601845
161,46,270.343793184923
42,7,12499.3845712222
72,52,7986.11297058032
193,15,72.8227935766636
3,17,15169.5034295972
122,22,2548.29374054613
122,13,3751.92419125867
140,1,0
184,1,0
10,17,5587.53118201929
163,2,8777.82795800293
198,43,0
91,10,8168.90821275859
162,43,6775.95088332125
186,44,11907.0902375191
194,18,9764.3451703912
37,29,3790.29407832642
106,49,6962.87335700374
195,33,6582.07939858358
74,21,4247.86975512551
6,10,7513.38840805025
174,46,7801.22632264533
151,33,9016.13642788906
116,13,1972.08983782468
45,38,4728.74436507691
32,49,6285.72143956538
23,5,268.349048102304
107,34,1262.88979099232
113,41,11674.3374963371
18,24,4946.96513590578
172,13,380.970355758681
129,39,2699.39081977697
124,40,2845.9863285216
52,11,1968.91799169369
24,42,15471.2132002708
35,17,21608.6123614273
125,14,0
169,22,0
95,15,2185.21085541257
54,16,0
135,1,10397.8960681037
120,3,0
138,48,12913.613274708
200,48,6929.87922821361
68,51,5013.21515961846
99,25,20237.1040913416
62,37,16488.4590730115
113,29,9856.22383257392
53,16,0
22,2,2570.84566371428
10,34,5183.51696078746
53,50,0
159,7,866.658362074181
140,36,2371.73001131173
196,51,0
106,38,3312.19930097541
59,18,11579.8820520555
98,14,2517.90859730288
136,41,0
112,38,11628.1156347771
55,50,1369.8655684301
157,46,4774.59187690786
116,48,12649.9315789363
124,34,2310.91393689916
126,16,0
197,49,10795.1850338516
57,24,4031.24776215419
89,25,9921.69854551862
167,4,0
147,51,13368.3745788041
124,20,805.998636479949
108,26,5623.29924072356
157,6,0
176,32,6102.8166751142
114,52,15192.2505497734
70,20,3162.02330702655
157,23,5184.04247592356
167,19,917.973354810796
149,31,4752.88172872779
162,13,2959.50729147904
153,46,4440.7548025107
51,31,2137.75644795298
106,51,2356.53249946168
76,32,8817.66763211287
53,5,0
68,46,7409.56445515907
60,20,901.53136775444
17,11,2325.10236264542
5,36,19481.8913092992
89,16,12048.1147702255
183,50,17541.420136561
149,26,611.099520846959
189,1,0
46,30,5847.30247978521
112,12,7054.89078892116
49,16,0
9,16,11842.7411571008
110,8,1486.55739529587
3,41,17658.5492969648
160,12,0
29,11,1053.25502829716
84,28,7258.96086363595
79,40,13061.5132664982
181,40,5590.45301510014
134,5,1256.6983348043
171,44,472.523264808193
123,17,6123.24552828525
173,5,795.404362777192
26,16,1325.53168649029
117,48,3590.37668537234
103,18,4308.49221206567
2,28,2585.93138835297
85,12,10294.3107534007
169,16,85.4282191438431
170,50,11531.1567401663
175,26,3398.95411448156
160,7,0
51,45,103.396805669263
150,49,14066.6643065344
186,12,15044.4084881045
185,50,0
45,14,2376.60117685117
150,38,8198.39727762751
33,31,11315.8106850173
30,32,3616.06940990291
46,27,1187.31726135257
128,17,0
40,37,1998.32961956649
9,13,7288.85973393268
19,44,8175.02249654999
191,7,9767.90219467433
67,22,4083.33136339785
172,20,5611.66059963342
170,5,7391.1692629114
95,9,1380.84175071673
153,45,8038.34896166708
127,47,2019.50052129203
165,49,9655.21485809413
30,43,6063.04622187493
142,15,326.506309517445
139,4,0
6,32,11604.4002442773
153,1,1779.82759004182
111,44,6481.11037463185
69,39,2870.06378106929
178,43,6381.83346118034
8,39,3904.59966930538
74,4,6080.27254329225
151,4,0
85,30,5177.80097198084
73,21,646.568278704957
109,33,5858.08075523731
151,1,5718.71767983544
13,26,3902.0703707988
42,50,15912.5309759055
180,10,3349.35489596335
60,18,909.141419912337
32,28,6771.25915999681
154,18,16335.1944379393
135,29,7250.51721645296
59,8,18933.3843161779
119,14,904.843487282556
72,11,0
34,39,2301.68018257693
163,27,8473.41744003575
140,12,436.57140619715
182,3,0
197,5,3641.86773631389
171,15,4594.42396761167
155,22,3522.37857512582
33,9,7858.85502874198
156,50,12086.8682025141
111,2,8215.52842103027
128,42,1878.16479199426
79,11,1461.08477835043
162,18,6828.96790183616
119,44,0
88,47,1143.09582378947
144,3,0
24,36,14008.4766818567
198,13,0
8,10,3426.41763266947
115,9,3669.10918002497
82,9,1045.58006883121
186,38,10194.0602083094
66,9,0
80,33,0
56,35,0
21,45,15660.3165336874
163,9,14895.9992739691
99,32,26599.8737339465
190,40,9075.47573371844
78,11,8058.23108177412
6,26,10842.6203327986
162,3,0
11,12,4710.87404586986
121,37,6070.7517917901
1,28,14230.0294233359
43,36,9981.54126111334
8,25,2677.75231525997
189,13,0
146,44,11137.0674701656
170,13,8548.95887449961
127,6,0
144,47,0
64,13,55.0678800662099
26,22,1390.09315998094
76,49,7626.96428225902
10,29,6845.7802227702
147,43,12094.1341263222
49,13,0
100,3,0
83,35,10841.9701070491
138,40,6093.94072485029
141,15,1152.15940380995
96,40,2665.4976368365
192,44,12132.7256177744
88,32,2140.68508265782
53,39,0
184,52,12659.0257334672
19,52,9312.8911089218
117,4,418.095987104306
62,50,13711.6719111193
130,50,6479.87332072878
74,47,18521.8393960012
74,38,11844.2135119465
199,39,19593.2842465815
30,6,5056.82036470991
148,12,115.129949090956
87,21,7741.25471892553
89,28,15482.2533502606
18,10,1398.64729330006
66,43,8972.99928664727
140,11,0
193,12,2093.323494748
49,39,0
192,41,6894.55431684971
93,52,1146.18023067395
73,29,1183.4621401688
111,20,2787.66614933263
119,19,0
85,50,8723.33806645404
199,15,15789.784418028
150,31,11143.3410632005
58,13,4477.618601819
169,2,0
98,5,4849.67822660221
168,7,0
166,49,3342.50732323505
194,47,9572.6117548202
116,38,10551.1238437949
35,23,22613.0639435547
100,19,0
135,41,17766.9927985272
36,31,1836.89145589711
93,44,733.270457347553
38,38,10909.2198534392
33,30,7017.2020128797
81,31,0
164,3,0
41,19,10938.6216575269
120,42,0
94,19,54.4237301814845
71,24,12980.1357387652
155,6,2001.36984052868
111,23,16541.2704828013
146,47,16134.8517899897
177,1,3509.93793483024
96,9,0
128,12,0
101,14,0
118,26,8595.81920103769
138,11,4852.59505580612
195,7,4094.74465460853
120,43,0
83,49,24210.7366333201
184,5,0
108,45,4676.38001835415
97,26,4981.73163384316
172,24,6901.03950322535
26,47,3986.91759734335
63,24,15908.4348017113
144,39,0
134,40,1867.59548424103
115,2,988.009066097701
123,8,7660.28078089746
4,12,2426.95977306677
3,2,8512.00016840378
50,41,2919.34880428009
144,51,323.184613680158
147,25,18574.159605903
104,52,15302.3049470206
126,1,0
189,29,0
120,18,0
46,19,3766.42978949198
25,43,3534.13418533568
178,10,283.236778441928
67,42,5621.82461361355
19,16,18624.9169929352
142,21,1261.33019562529
184,43,6539.58878532768
102,37,14876.2164015984
127,40,3037.62045266717
121,12,5933.9510024118
60,36,2491.2300573525
53,31,0
31,18,10381.826330136
65,47,1415.14277918116
61,6,977.772902805787
176,12,2692.58856237021
117,49,2028.92742416542
32,5,1412.67537816658
36,43,2769.91251911954
98,20,3656.94639691397
123,45,3991.95180878789
170,8,4277.97495635857
121,16,6556.11181959414
50,19,1419.7432469232
3,1,11894.3778331403
111,51,12066.621932704
4,22,3000.57159480058
117,16,1487.16807731393
81,34,0
12,51,2835.43065197295
2,52,4055.63823120887
188,29,403.080761817593
51,47,3120.65440996186
185,45,0
21,30,8345.1658499125
77,13,0
25,3,1141.14840910851
124,33,0
126,11,0
198,31,0
163,51,13423.5564117219
86,41,15767.823714037
155,26,3776.40905560025
129,19,818.608697605977
168,25,849.736776644064
165,6,0
153,24,8923.88175573705
82,41,16292.6238462742
69,45,3077.95900894342
60,39,446.033319281112
62,4,5639.11730977314
81,35,0
3,37,10599.6531196909
33,10,3670.57550390908
103,5,774.384943988181
102,12,14529.9538567725
17,34,2264.22875765447
122,26,2623.36048761044
197,46,6312.84137592855
61,8,11457.0803950488
176,6,1705.15430904488
22,1,4738.02814638481
60,14,419.380247185434
127,49,2370.17543053708
52,49,9586.57351454607
3,40,21820.413719636
54,42,4992.91708446597
38,15,4004.87550848497
199,22,12612.470592909
69,2,0
42,5,12896.8350820016
39,11,1379.44215206112
14,8,7053.50925685926
8,2,2970.75333529246
90,41,1093.09070113443
38,21,4940.93303606421
30,52,4858.34719292427
142,13,7576.34534953077
31,43,10711.2832860012
185,17,0
193,42,308.545488118004
193,37,2316.50310005673
196,17,0
199,19,7137.61754759642
19,32,20487.7099516547
78,5,7378.44778099266
102,34,9889.70599530563
50,22,0
80,24,0
82,31,13781.6314925448
6,30,19594.0040104617
50,8,0
38,12,14710.5618588671
81,39,0
200,25,835.464295696606
121,48,10731.9957352444
159,26,792.601993325493
138,27,879.391920843228
29,49,3037.23061091832
191,35,7379.39546918559
123,1,4110.25350190403
93,40,560.464164070112
80,2,0
56,7,0
85,44,16673.3741633378
130,34,4335.62123511708
88,16,827.605170860434
9,51,13164.6384500321
150,13,8798.80402940974
154,31,14535.9801600442
11,21,10627.9357822772
156,4,3819.20438331989
188,28,2995.49489591374
24,14,9609.61041261561
100,10,0
108,21,1353.93308425596
180,42,8833.35234247253
31,9,12214.3297297374
178,32,2921.39388119478
111,3,3830.09533482282
171,42,4833.83436037241
120,26,0
10,25,6284.72550276943
173,38,1513.85627013697
166,12,2576.25374441129
116,35,5676.32562352515
9,29,10106.4626756696
137,38,5976.84652954947
114,10,6541.34134801555
123,23,6649.08214820896
154,7,9837.34412386787
82,7,9609.26889626825
163,34,15202.0101466724
95,16,3892.04698853189
17,9,2345.95849140086
163,35,9774.08900622175
197,25,6973.85021266433
111,49,20223.7434474115
126,4,0
75,44,3776.02506510326
13,29,7304.02007471892
95,30,1389.57346728185
45,7,4103.43518216773
169,26,0
104,20,8904.50604216609
81,49,0
7,2,13343.2383175523
90,47,1426.99446251259
148,10,316.967720842526
145,37,8974.01336059555
63,25,12447.0216183732
176,9,0
104,8,6500.76912528817
191,11,3534.43554160461
110,43,7497.24939623253
193,23,802.117817578232
155,39,7940.06729720204
50,35,2226.10036789484
19,40,21972.0195158377
83,1,14264.7184885123
11,5,7972.09765584641
21,48,22067.3098152203
166,46,1160.31370884215
94,3,0
140,29,0
33,17,9422.1277262775
182,11,5150.34489729583
138,39,2325.71474874038
60,28,1642.13370287184
161,48,4649.10645587289
145,6,0
30,40,4132.42764440458
72,15,15.8873278312981
200,31,1461.43308629893
144,35,0
53,14,0
23,23,3420.51917052569
56,5,0
148,25,0
107,25,2250.97998268123
64,42,7243.78397679076
167,10,2279.43836700805
200,44,6881.76464235109
158,31,0
69,6,0
81,40,460.367815659739
51,35,0
35,31,24308.5178960212
115,11,0
47,33,9897.77527871694
36,14,2499.35423616523
21,14,5283.70801187244
22,28,4720.93329738773
111,32,21699.1197603933
86,5,9658.02357737457
12,3,0
179,10,0
89,2,166.591864933037
3,29,9012.33258613797
162,24,7483.85648389543
93,6,0
158,16,0
140,27,0
84,47,6307.73692894796
119,37,638.030970964017
37,3,1804.16535502768
178,36,8240.70742350837
43,24,27894.7473306615
42,4,7719.64390495012
60,23,0
133,11,5855.81073363912
175,50,5952.45704344408
45,22,3236.3712058241
6,52,15084.1686091304
75,42,10032.5668322158
83,41,21326.2590619625
153,21,4698.10288910874
11,13,8893.80466778371
76,24,8130.59948274439
105,4,0
196,47,0
95,24,4490.62845011166
13,15,5378.19610545476
101,45,3062.55009271685
158,15,0
97,42,8253.6214971294
85,38,6284.38668533403
42,9,3877.36064220153
50,20,0
167,2,1715.31590305171
105,33,0
118,14,6580.41472291927
108,49,5064.25633669603
181,21,1169.09518360508
134,45,204.626606126828
67,51,4315.19267121005
24,5,3615.5970241042
60,5,0
1,4,11054.9202127486
116,21,3241.35519411651
97,49,14329.8312600622
198,27,0
64,8,2532.53576602053
66,24,9596.92809094063
15,52,8414.80514004704
92,30,7843.49160544492
23,29,1414.79457661405
87,19,7151.90374490046
9,20,12319.2138349719
53,11,0
169,48,2122.44730577202
37,16,4716.47221320092
117,1,0
20,6,7664.64665612794
48,16,2810.53876998999
115,24,6285.95274035846
4,29,1749.9287679017
115,21,372.523296515711
51,8,2274.57435412299
126,43,516.726965010291
107,33,2693.66970717117
87,32,22352.5062594511
86,8,5119.36016560696
108,4,2302.54527804562
158,22,0
29,39,2563.77568964737
161,26,0
117,47,1865.59984564382
125,48,732.052750019396
2,5,2477.34279240863
43,37,15412.1015200272
115,30,3208.81140604307
49,28,0
176,15,0
81,37,0
67,48,10264.2080734055
77,19,376.458178936838
117,19,0
91,35,8667.22454827713
101,43,2761.65818655262
68,31,2379.44069803398
146,52,12533.7084785612
36,32,3628.15603254152
104,37,7430.34858480107
170,38,9158.16975555069
21,17,10777.1146313851
22,29,6789.39886149066
2,49,5353.94008522294
107,39,3058.43028756181
75,22,7465.13109713437
108,50,8889.50093741228
118,38,10966.3060236424
50,29,1993.8987145979
35,35,14446.7228231135
175,46,5849.63438557185
